Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Pass,Parental_Involvement_High,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_High,Access_to_Resources_Low,Access_to_Resources_Medium
25,88,51,1,0,0.0,0.0,1.0,1.0,0.0,0.0
25,76,59,4,1,1.0,0.0,0.0,1.0,0.0,0.0
25,99,57,1,1,0.0,1.0,0.0,0.0,0.0,1.0
15,88,61,2,0,0.0,0.0,1.0,1.0,0.0,0.0
11,63,51,0,0,0.0,0.0,1.0,1.0,0.0,0.0
17,79,79,3,0,0.0,0.0,1.0,0.0,0.0,1.0
29,62,74,1,0,1.0,0.0,0.0,0.0,0.0,1.0
21,74,52,3,0,0.0,0.0,1.0,0.0,0.0,1.0
16,91,94,0,1,0.0,0.0,1.0,1.0,0.0,0.0
19,76,59,1,0,0.0,0.0,1.0,1.0,0.0,0.0
15,65,53,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,69,86,1,0,1.0,0.0,0.0,1.0,0.0,0.0
35,84,86,1,1,0.0,0.0,1.0,0.0,0.0,1.0
26,61,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
16,69,68,0,0,0.0,0.0,1.0,0.0,0.0,1.0
14,82,91,1,0,1.0,0.0,0.0,0.0,1.0,0.0
18,85,69,2,0,0.0,0.0,1.0,1.0,0.0,0.0
21,74,95,1,0,1.0,0.0,0.0,0.0,0.0,1.0
28,81,96,0,1,0.0,0.0,1.0,1.0,0.0,0.0
10,93,52,2,0,0.0,1.0,0.0,0.0,0.0,1.0
12,62,66,1,0,0.0,0.0,1.0,0.0,0.0,1.0
21,67,55,2,0,0.0,1.0,0.0,1.0,0.0,0.0
19,75,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,99,69,0,1,1.0,0.0,0.0,0.0,0.0,1.0
15,95,59,0,0,0.0,0.0,1.0,0.0,0.0,1.0
14,66,93,1,0,0.0,0.0,1.0,0.0,0.0,1.0
16,60,87,0,0,0.0,0.0,1.0,0.0,1.0,0.0
31,63,74,3,0,0.0,1.0,0.0,1.0,0.0,0.0
27,80,65,1,0,0.0,1.0,0.0,0.0,1.0,0.0
23,91,57,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,70,73,0,0,0.0,1.0,0.0,0.0,1.0,0.0
20,71,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,95,97,0,1,0.0,1.0,0.0,1.0,0.0,0.0
21,71,51,3,0,0.0,0.0,1.0,0.0,0.0,1.0
24,85,54,2,0,0.0,1.0,0.0,0.0,0.0,1.0
13,68,79,1,0,0.0,1.0,0.0,0.0,0.0,1.0
19,88,57,1,0,0.0,0.0,1.0,1.0,0.0,0.0
18,90,81,2,0,1.0,0.0,0.0,0.0,0.0,1.0
22,61,98,3,0,0.0,0.0,1.0,0.0,1.0,0.0
18,78,77,2,0,0.0,1.0,0.0,0.0,1.0,0.0
17,81,100,2,0,0.0,0.0,1.0,0.0,0.0,1.0
27,64,68,1,0,1.0,0.0,0.0,1.0,0.0,0.0
28,80,96,2,1,0.0,0.0,1.0,1.0,0.0,0.0
6,90,66,2,0,0.0,0.0,1.0,0.0,0.0,1.0
24,67,86,2,0,1.0,0.0,0.0,1.0,0.0,0.0
27,91,75,1,1,0.0,0.0,1.0,1.0,0.0,0.0
15,88,61,0,0,0.0,1.0,0.0,0.0,0.0,1.0
22,74,56,4,0,0.0,0.0,1.0,0.0,1.0,0.0
26,80,93,2,0,0.0,0.0,1.0,0.0,0.0,1.0
26,79,88,1,1,0.0,0.0,1.0,1.0,0.0,0.0
33,86,80,0,1,0.0,1.0,0.0,0.0,0.0,1.0
24,68,73,1,0,0.0,0.0,1.0,0.0,0.0,1.0
14,79,70,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,62,90,0,0,1.0,0.0,0.0,0.0,0.0,1.0
10,66,74,2,0,0.0,0.0,1.0,0.0,0.0,1.0
13,67,88,0,0,0.0,0.0,1.0,1.0,0.0,0.0
20,80,58,0,0,0.0,0.0,1.0,1.0,0.0,0.0
24,68,96,1,0,0.0,0.0,1.0,0.0,0.0,1.0
10,71,55,2,0,0.0,0.0,1.0,0.0,0.0,1.0
11,61,98,0,0,0.0,0.0,1.0,0.0,0.0,1.0
30,100,75,0,1,1.0,0.0,0.0,1.0,0.0,0.0
10,87,83,0,0,0.0,0.0,1.0,0.0,1.0,0.0
23,78,93,0,1,1.0,0.0,0.0,0.0,1.0,0.0
19,62,79,7,0,1.0,0.0,0.0,0.0,0.0,1.0
24,68,51,0,0,0.0,1.0,0.0,1.0,0.0,0.0
18,96,57,1,0,1.0,0.0,0.0,0.0,1.0,0.0
24,92,78,0,1,0.0,0.0,1.0,1.0,0.0,0.0
27,98,93,0,1,1.0,0.0,0.0,0.0,1.0,0.0
4,83,99,1,0,1.0,0.0,0.0,0.0,0.0,1.0
17,95,54,2,0,1.0,0.0,0.0,0.0,0.0,1.0
14,91,98,0,0,0.0,1.0,0.0,0.0,0.0,1.0
20,89,95,3,0,0.0,1.0,0.0,0.0,0.0,1.0
23,62,94,0,0,1.0,0.0,0.0,0.0,1.0,0.0
28,92,96,1,1,0.0,1.0,0.0,1.0,0.0,0.0
23,83,89,1,1,1.0,0.0,0.0,1.0,0.0,0.0
20,63,72,3,0,0.0,0.0,1.0,0.0,0.0,1.0
24,76,82,2,0,0.0,0.0,1.0,0.0,0.0,1.0
23,93,53,1,1,1.0,0.0,0.0,1.0,0.0,0.0
27,70,80,1,0,0.0,0.0,1.0,0.0,0.0,1.0
16,79,91,4,0,0.0,0.0,1.0,0.0,0.0,1.0
24,86,79,0,0,0.0,0.0,1.0,0.0,0.0,1.0
31,82,63,2,1,1.0,0.0,0.0,0.0,0.0,1.0
18,77,61,1,0,0.0,0.0,1.0,1.0,0.0,0.0
14,83,95,1,0,1.0,0.0,0.0,0.0,0.0,1.0
26,67,94,0,0,0.0,0.0,1.0,1.0,0.0,0.0
19,92,88,1,1,0.0,0.0,1.0,0.0,0.0,1.0
24,60,69,1,0,1.0,0.0,0.0,0.0,1.0,0.0
13,72,93,1,0,0.0,1.0,0.0,0.0,0.0,1.0
12,98,51,0,0,1.0,0.0,0.0,0.0,0.0,1.0
22,61,63,1,0,1.0,0.0,0.0,0.0,0.0,1.0
21,89,99,0,0,0.0,0.0,1.0,0.0,0.0,1.0
23,90,90,3,1,0.0,0.0,1.0,0.0,0.0,1.0
9,98,92,0,0,0.0,0.0,1.0,0.0,0.0,1.0
23,90,62,3,1,1.0,0.0,0.0,0.0,0.0,1.0
15,86,68,0,0,1.0,0.0,0.0,0.0,0.0,1.0
25,89,59,2,0,0.0,0.0,1.0,0.0,1.0,0.0
29,63,94,0,0,0.0,0.0,1.0,1.0,0.0,0.0
21,66,68,2,0,0.0,1.0,0.0,1.0,0.0,0.0
17,62,66,2,0,0.0,0.0,1.0,0.0,0.0,1.0
25,68,62,1,0,0.0,1.0,0.0,0.0,0.0,1.0
20,92,82,0,1,0.0,0.0,1.0,1.0,0.0,0.0
16,77,93,1,0,0.0,0.0,1.0,0.0,0.0,1.0
25,86,97,1,1,0.0,0.0,1.0,0.0,0.0,1.0
34,87,69,3,1,0.0,0.0,1.0,0.0,1.0,0.0
20,94,66,1,1,0.0,1.0,0.0,1.0,0.0,0.0
22,62,64,0,0,0.0,0.0,1.0,0.0,0.0,1.0
29,81,68,2,1,1.0,0.0,0.0,0.0,0.0,1.0
24,68,84,1,0,1.0,0.0,0.0,0.0,1.0,0.0
21,96,64,2,1,0.0,0.0,1.0,0.0,0.0,1.0
7,84,96,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,66,99,1,0,1.0,0.0,0.0,0.0,1.0,0.0
8,71,77,0,0,1.0,0.0,0.0,0.0,0.0,1.0
20,65,97,0,0,1.0,0.0,0.0,1.0,0.0,0.0
25,87,83,0,1,1.0,0.0,0.0,0.0,0.0,1.0
21,95,81,0,1,1.0,0.0,0.0,0.0,0.0,1.0
7,82,99,2,0,0.0,0.0,1.0,1.0,0.0,0.0
11,86,84,5,0,0.0,0.0,1.0,0.0,0.0,1.0
14,65,59,1,0,1.0,0.0,0.0,0.0,0.0,1.0
29,78,99,0,0,0.0,0.0,1.0,0.0,0.0,1.0
24,75,98,1,0,0.0,1.0,0.0,0.0,0.0,1.0
29,93,74,3,1,1.0,0.0,0.0,1.0,0.0,0.0
23,68,68,1,0,1.0,0.0,0.0,0.0,1.0,0.0
9,98,55,3,0,1.0,0.0,0.0,0.0,0.0,1.0
11,94,67,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,63,94,1,0,0.0,1.0,0.0,1.0,0.0,0.0
10,63,80,0,0,0.0,0.0,1.0,0.0,0.0,1.0
13,64,50,0,0,0.0,0.0,1.0,0.0,1.0,0.0
18,63,94,2,0,1.0,0.0,0.0,0.0,1.0,0.0
16,76,63,0,1,0.0,0.0,1.0,1.0,0.0,0.0
26,74,86,2,0,0.0,0.0,1.0,0.0,0.0,1.0
17,97,87,2,1,0.0,0.0,1.0,1.0,0.0,0.0
19,96,57,0,0,0.0,0.0,1.0,0.0,0.0,1.0
20,77,61,2,0,0.0,0.0,1.0,0.0,1.0,0.0
26,64,56,3,0,0.0,0.0,1.0,1.0,0.0,0.0
24,96,70,0,1,0.0,0.0,1.0,0.0,0.0,1.0
16,84,65,1,0,0.0,0.0,1.0,0.0,0.0,1.0
20,84,85,0,0,0.0,0.0,1.0,0.0,0.0,1.0
19,73,86,0,0,0.0,1.0,0.0,0.0,0.0,1.0
34,68,67,0,0,0.0,0.0,1.0,0.0,0.0,1.0
28,74,62,1,0,0.0,0.0,1.0,0.0,1.0,0.0
22,90,66,0,0,0.0,0.0,1.0,0.0,0.0,1.0
26,84,56,1,0,0.0,0.0,1.0,0.0,0.0,1.0
23,65,81,2,0,0.0,1.0,0.0,0.0,0.0,1.0
30,87,58,1,1,1.0,0.0,0.0,0.0,0.0,1.0
23,98,88,1,1,0.0,0.0,1.0,0.0,0.0,1.0
23,72,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,76,92,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,96,73,3,1,1.0,0.0,0.0,1.0,0.0,0.0
23,63,93,2,0,0.0,1.0,0.0,0.0,0.0,1.0
24,70,62,2,0,0.0,0.0,1.0,1.0,0.0,0.0
30,87,61,2,1,1.0,0.0,0.0,0.0,0.0,1.0
18,64,76,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,61,52,1,0,1.0,0.0,0.0,0.0,0.0,1.0
19,75,61,0,0,0.0,0.0,1.0,1.0,0.0,0.0
19,93,83,1,0,0.0,1.0,0.0,0.0,0.0,1.0
31,80,71,2,1,0.0,0.0,1.0,0.0,0.0,1.0
17,74,98,1,0,0.0,0.0,1.0,0.0,1.0,0.0
28,98,59,1,1,0.0,0.0,1.0,0.0,0.0,1.0
14,100,75,1,0,0.0,1.0,0.0,0.0,0.0,1.0
22,99,95,2,1,0.0,0.0,1.0,1.0,0.0,0.0
20,78,61,0,0,0.0,0.0,1.0,0.0,1.0,0.0
16,73,96,1,0,0.0,1.0,0.0,1.0,0.0,0.0
28,98,86,2,1,1.0,0.0,0.0,0.0,0.0,1.0
21,99,65,1,1,1.0,0.0,0.0,0.0,0.0,1.0
30,75,95,1,1,0.0,0.0,1.0,0.0,1.0,0.0
23,96,80,3,1,0.0,1.0,0.0,0.0,0.0,1.0
17,91,62,3,0,0.0,0.0,1.0,0.0,1.0,0.0
25,77,64,3,0,0.0,0.0,1.0,0.0,1.0,0.0
16,62,88,1,0,0.0,0.0,1.0,0.0,0.0,1.0
26,61,95,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,72,69,2,0,1.0,0.0,0.0,0.0,0.0,1.0
17,82,65,4,0,0.0,0.0,1.0,1.0,0.0,0.0
22,98,79,2,1,0.0,0.0,1.0,1.0,0.0,0.0
19,93,81,2,0,0.0,1.0,0.0,0.0,1.0,0.0
14,63,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
30,88,90,4,1,0.0,1.0,0.0,0.0,0.0,1.0
12,88,65,0,0,0.0,0.0,1.0,0.0,0.0,1.0
14,81,64,2,0,0.0,0.0,1.0,0.0,0.0,1.0
5,69,77,2,0,0.0,0.0,1.0,0.0,0.0,1.0
25,86,65,2,1,1.0,0.0,0.0,0.0,0.0,1.0
25,91,96,3,1,0.0,1.0,0.0,0.0,0.0,1.0
19,71,96,2,0,1.0,0.0,0.0,1.0,0.0,0.0
20,99,64,0,1,0.0,0.0,1.0,0.0,1.0,0.0
15,95,62,2,0,0.0,0.0,1.0,1.0,0.0,0.0
12,74,98,2,0,0.0,0.0,1.0,0.0,0.0,1.0
14,84,96,2,0,0.0,0.0,1.0,0.0,0.0,1.0
29,88,96,2,1,0.0,0.0,1.0,1.0,0.0,0.0
20,76,94,2,0,0.0,0.0,1.0,0.0,0.0,1.0
24,93,70,1,1,0.0,0.0,1.0,1.0,0.0,0.0
14,81,78,0,0,1.0,0.0,0.0,1.0,0.0,0.0
22,70,58,4,0,0.0,0.0,1.0,0.0,1.0,0.0
17,97,56,2,0,0.0,0.0,1.0,0.0,0.0,1.0
22,63,53,2,0,1.0,0.0,0.0,0.0,1.0,0.0
11,64,66,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,74,61,0,0,0.0,0.0,1.0,1.0,0.0,0.0
17,92,93,4,1,1.0,0.0,0.0,1.0,0.0,0.0
14,67,53,2,0,0.0,0.0,1.0,0.0,0.0,1.0
20,65,100,2,0,0.0,0.0,1.0,1.0,0.0,0.0
30,67,80,0,0,0.0,0.0,1.0,1.0,0.0,0.0
21,78,55,1,0,0.0,0.0,1.0,0.0,0.0,1.0
27,69,51,1,0,0.0,0.0,1.0,0.0,0.0,1.0
38,98,94,2,1,0.0,1.0,0.0,0.0,0.0,1.0
22,73,76,3,0,1.0,0.0,0.0,1.0,0.0,0.0
23,98,80,1,1,1.0,0.0,0.0,0.0,0.0,1.0
14,83,84,1,0,1.0,0.0,0.0,0.0,0.0,1.0
20,62,79,2,0,0.0,1.0,0.0,0.0,0.0,1.0
22,98,64,0,1,1.0,0.0,0.0,0.0,0.0,1.0
14,67,86,0,0,1.0,0.0,0.0,0.0,0.0,1.0
9,93,66,0,0,1.0,0.0,0.0,0.0,1.0,0.0
9,76,78,0,0,0.0,1.0,0.0,1.0,0.0,0.0
12,70,53,2,0,0.0,0.0,1.0,1.0,0.0,0.0
21,81,65,1,0,0.0,0.0,1.0,0.0,1.0,0.0
32,90,98,0,1,0.0,0.0,1.0,0.0,0.0,1.0
16,66,84,3,0,0.0,0.0,1.0,0.0,1.0,0.0
14,61,93,3,0,0.0,0.0,1.0,0.0,0.0,1.0
30,75,79,0,0,0.0,0.0,1.0,0.0,0.0,1.0
29,71,92,1,0,1.0,0.0,0.0,0.0,0.0,1.0
22,91,64,1,0,0.0,0.0,1.0,0.0,0.0,1.0
23,82,94,1,0,0.0,1.0,0.0,0.0,0.0,1.0
27,88,72,1,1,0.0,0.0,1.0,1.0,0.0,0.0
29,91,87,2,1,0.0,0.0,1.0,1.0,0.0,0.0
33,68,88,2,0,0.0,0.0,1.0,0.0,1.0,0.0
26,80,94,1,1,0.0,0.0,1.0,0.0,0.0,1.0
27,64,70,0,0,0.0,1.0,0.0,0.0,0.0,1.0
23,73,63,1,0,0.0,0.0,1.0,0.0,0.0,1.0
19,68,51,1,0,1.0,0.0,0.0,1.0,0.0,0.0
23,73,75,0,0,1.0,0.0,0.0,0.0,0.0,1.0
24,88,71,2,1,1.0,0.0,0.0,1.0,0.0,0.0
24,65,64,1,0,0.0,0.0,1.0,0.0,1.0,0.0
20,72,60,0,0,1.0,0.0,0.0,0.0,1.0,0.0
14,60,89,2,0,0.0,0.0,1.0,0.0,1.0,0.0
20,94,89,1,1,0.0,1.0,0.0,1.0,0.0,0.0
14,88,66,4,0,0.0,0.0,1.0,0.0,0.0,1.0
16,99,100,1,1,0.0,1.0,0.0,1.0,0.0,0.0
21,95,75,1,0,0.0,0.0,1.0,1.0,0.0,0.0
1,81,66,1,0,0.0,0.0,1.0,0.0,0.0,1.0
27,72,79,2,0,0.0,1.0,0.0,0.0,1.0,0.0
21,83,81,3,1,1.0,0.0,0.0,0.0,0.0,1.0
22,77,85,2,0,0.0,0.0,1.0,1.0,0.0,0.0
20,85,83,3,1,1.0,0.0,0.0,0.0,0.0,1.0
23,75,87,0,0,0.0,0.0,1.0,0.0,0.0,1.0
11,83,63,2,0,0.0,0.0,1.0,0.0,0.0,1.0
15,65,93,2,0,1.0,0.0,0.0,0.0,0.0,1.0
18,85,56,0,0,0.0,1.0,0.0,0.0,0.0,1.0
21,80,78,0,0,0.0,0.0,1.0,0.0,1.0,0.0
24,69,96,4,1,1.0,0.0,0.0,0.0,1.0,0.0
25,86,59,3,0,0.0,0.0,1.0,0.0,1.0,0.0
29,96,85,3,1,1.0,0.0,0.0,0.0,0.0,1.0
26,64,92,2,0,1.0,0.0,0.0,0.0,0.0,1.0
34,96,94,1,1,0.0,0.0,1.0,0.0,0.0,1.0
20,90,69,2,1,1.0,0.0,0.0,1.0,0.0,0.0
7,86,88,2,0,0.0,0.0,1.0,0.0,1.0,0.0
14,77,51,5,0,1.0,0.0,0.0,1.0,0.0,0.0
21,78,78,2,0,1.0,0.0,0.0,0.0,0.0,1.0
20,63,75,2,0,0.0,1.0,0.0,0.0,0.0,1.0
28,65,78,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,94,70,1,1,1.0,0.0,0.0,0.0,1.0,0.0
22,61,84,0,0,0.0,0.0,1.0,0.0,0.0,1.0
21,95,84,0,0,0.0,1.0,0.0,0.0,1.0,0.0
27,86,82,2,1,0.0,0.0,1.0,0.0,0.0,1.0
18,66,89,4,0,0.0,0.0,1.0,0.0,0.0,1.0
21,69,52,0,0,1.0,0.0,0.0,0.0,0.0,1.0
18,81,95,1,0,1.0,0.0,0.0,1.0,0.0,0.0
28,81,65,1,0,0.0,0.0,1.0,0.0,1.0,0.0
15,61,59,0,0,0.0,0.0,1.0,0.0,0.0,1.0
25,99,67,1,1,0.0,0.0,1.0,0.0,0.0,1.0
36,90,68,1,1,0.0,0.0,1.0,1.0,0.0,0.0
20,71,65,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,64,82,2,0,0.0,0.0,1.0,0.0,0.0,1.0
17,76,73,3,0,0.0,0.0,1.0,0.0,0.0,1.0
14,73,82,1,0,0.0,0.0,1.0,1.0,0.0,0.0
22,83,94,0,1,1.0,0.0,0.0,1.0,0.0,0.0
16,66,93,7,0,0.0,1.0,0.0,0.0,0.0,1.0
13,60,77,2,0,0.0,0.0,1.0,0.0,0.0,1.0
26,87,70,1,1,0.0,0.0,1.0,1.0,0.0,0.0
10,74,99,2,0,0.0,0.0,1.0,0.0,0.0,1.0
12,63,70,1,0,1.0,0.0,0.0,0.0,0.0,1.0
17,94,65,4,0,0.0,1.0,0.0,0.0,0.0,1.0
26,94,53,0,0,1.0,0.0,0.0,0.0,1.0,0.0
8,77,90,1,0,0.0,0.0,1.0,0.0,1.0,0.0
28,61,82,0,0,0.0,1.0,0.0,0.0,1.0,0.0
9,82,72,2,0,0.0,0.0,1.0,0.0,0.0,1.0
19,85,92,3,1,1.0,0.0,0.0,1.0,0.0,0.0
17,74,64,2,0,0.0,0.0,1.0,0.0,1.0,0.0
27,98,93,5,1,0.0,1.0,0.0,0.0,0.0,1.0
29,86,52,1,0,0.0,1.0,0.0,0.0,1.0,0.0
10,85,92,0,0,0.0,0.0,1.0,1.0,0.0,0.0
18,69,60,3,0,0.0,0.0,1.0,1.0,0.0,0.0
24,74,63,1,0,0.0,1.0,0.0,0.0,1.0,0.0
24,75,57,0,0,1.0,0.0,0.0,0.0,1.0,0.0
33,67,93,0,0,0.0,0.0,1.0,0.0,0.0,1.0
22,74,77,0,0,1.0,0.0,0.0,1.0,0.0,0.0
11,84,85,3,0,0.0,0.0,1.0,0.0,0.0,1.0
17,92,90,1,1,1.0,0.0,0.0,1.0,0.0,0.0
19,62,83,2,0,1.0,0.0,0.0,0.0,0.0,1.0
16,68,77,1,0,1.0,0.0,0.0,0.0,0.0,1.0
15,64,55,1,0,1.0,0.0,0.0,1.0,0.0,0.0
24,60,60,3,0,0.0,0.0,1.0,0.0,0.0,1.0
30,97,72,1,1,1.0,0.0,0.0,0.0,0.0,1.0
27,63,80,1,0,1.0,0.0,0.0,0.0,0.0,1.0
20,94,70,1,0,0.0,0.0,1.0,0.0,0.0,1.0
15,83,97,2,1,0.0,0.0,1.0,0.0,0.0,1.0
26,72,72,2,0,0.0,0.0,1.0,0.0,1.0,0.0
27,93,66,2,1,0.0,0.0,1.0,0.0,1.0,0.0
11,64,75,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,82,50,1,0,1.0,0.0,0.0,0.0,1.0,0.0
24,69,69,7,1,1.0,0.0,0.0,0.0,0.0,1.0
23,87,57,2,0,0.0,0.0,1.0,0.0,1.0,0.0
15,95,90,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,97,71,2,1,0.0,0.0,1.0,0.0,0.0,1.0
27,96,71,0,1,0.0,0.0,1.0,1.0,0.0,0.0
23,78,65,1,0,1.0,0.0,0.0,0.0,1.0,0.0
12,71,78,3,0,1.0,0.0,0.0,1.0,0.0,0.0
23,92,71,1,0,0.0,1.0,0.0,0.0,0.0,1.0
18,62,91,4,0,0.0,1.0,0.0,1.0,0.0,0.0
23,64,91,2,0,0.0,1.0,0.0,0.0,0.0,1.0
7,99,94,3,1,1.0,0.0,0.0,0.0,0.0,1.0
27,100,78,2,1,0.0,1.0,0.0,0.0,1.0,0.0
16,83,95,2,0,0.0,0.0,1.0,1.0,0.0,0.0
16,61,81,2,0,1.0,0.0,0.0,0.0,0.0,1.0
19,63,78,3,0,0.0,0.0,1.0,0.0,0.0,1.0
29,76,72,1,0,0.0,0.0,1.0,0.0,1.0,0.0
20,89,58,1,0,0.0,0.0,1.0,0.0,0.0,1.0
27,81,97,1,1,0.0,0.0,1.0,0.0,0.0,1.0
18,94,51,0,0,0.0,0.0,1.0,0.0,0.0,1.0
26,75,97,1,0,1.0,0.0,0.0,1.0,0.0,0.0
13,76,99,2,0,0.0,0.0,1.0,1.0,0.0,0.0
21,87,66,1,0,0.0,1.0,0.0,0.0,0.0,1.0
20,82,60,3,0,0.0,1.0,0.0,0.0,1.0,0.0
25,77,65,0,0,0.0,0.0,1.0,0.0,1.0,0.0
14,78,55,2,0,1.0,0.0,0.0,0.0,0.0,1.0
19,62,82,0,0,1.0,0.0,0.0,0.0,0.0,1.0
14,89,67,3,0,0.0,0.0,1.0,0.0,1.0,0.0
20,77,56,1,0,0.0,1.0,0.0,0.0,0.0,1.0
17,64,78,1,0,0.0,0.0,1.0,0.0,0.0,1.0
16,64,70,3,0,1.0,0.0,0.0,0.0,0.0,1.0
27,93,59,2,1,1.0,0.0,0.0,0.0,1.0,0.0
24,62,53,0,0,1.0,0.0,0.0,0.0,1.0,0.0
17,82,88,2,0,0.0,0.0,1.0,0.0,1.0,0.0
23,91,89,3,1,1.0,0.0,0.0,0.0,0.0,1.0
12,80,92,1,1,1.0,0.0,0.0,1.0,0.0,0.0
28,99,61,1,1,0.0,0.0,1.0,0.0,0.0,1.0
23,76,61,3,0,0.0,0.0,1.0,0.0,0.0,1.0
18,95,96,2,1,0.0,1.0,0.0,1.0,0.0,0.0
15,65,52,4,0,0.0,1.0,0.0,1.0,0.0,0.0
15,72,68,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,69,65,4,0,1.0,0.0,0.0,0.0,0.0,1.0
28,69,88,2,0,1.0,0.0,0.0,1.0,0.0,0.0
12,85,88,1,0,1.0,0.0,0.0,1.0,0.0,0.0
19,78,58,1,0,0.0,0.0,1.0,0.0,0.0,1.0
18,64,89,1,0,0.0,0.0,1.0,1.0,0.0,0.0
19,98,62,1,1,1.0,0.0,0.0,0.0,1.0,0.0
25,85,68,1,1,1.0,0.0,0.0,1.0,0.0,0.0
16,76,90,0,0,0.0,0.0,1.0,0.0,0.0,1.0
27,84,98,0,0,0.0,0.0,1.0,0.0,0.0,1.0
18,77,62,2,0,0.0,0.0,1.0,0.0,0.0,1.0
21,94,85,1,1,1.0,0.0,0.0,0.0,1.0,0.0
17,84,98,1,0,0.0,0.0,1.0,0.0,1.0,0.0
11,87,53,1,0,0.0,1.0,0.0,0.0,0.0,1.0
23,79,81,1,0,0.0,0.0,1.0,0.0,0.0,1.0
25,81,87,1,0,0.0,0.0,1.0,0.0,0.0,1.0
9,84,74,5,0,0.0,0.0,1.0,0.0,0.0,1.0
15,81,90,1,0,0.0,0.0,1.0,1.0,0.0,0.0
21,88,80,1,0,0.0,1.0,0.0,0.0,0.0,1.0
23,74,88,0,0,0.0,0.0,1.0,1.0,0.0,0.0
17,78,98,2,0,0.0,0.0,1.0,0.0,0.0,1.0
12,71,65,1,0,0.0,0.0,1.0,0.0,0.0,1.0
23,80,63,0,0,0.0,1.0,0.0,1.0,0.0,0.0
12,93,74,1,0,0.0,0.0,1.0,0.0,0.0,1.0
26,61,69,2,0,0.0,0.0,1.0,0.0,0.0,1.0
14,77,75,1,1,0.0,1.0,0.0,1.0,0.0,0.0
18,89,53,5,0,0.0,0.0,1.0,0.0,0.0,1.0
25,74,77,1,0,1.0,0.0,0.0,0.0,1.0,0.0
21,84,98,0,1,0.0,0.0,1.0,0.0,0.0,1.0
27,72,68,0,0,0.0,0.0,1.0,0.0,1.0,0.0
27,95,52,3,1,1.0,0.0,0.0,0.0,0.0,1.0
24,86,68,3,1,0.0,0.0,1.0,1.0,0.0,0.0
22,79,97,3,0,0.0,1.0,0.0,0.0,1.0,0.0
23,76,93,0,0,1.0,0.0,0.0,1.0,0.0,0.0
27,86,67,1,1,1.0,0.0,0.0,0.0,0.0,1.0
14,81,85,3,0,1.0,0.0,0.0,0.0,0.0,1.0
14,81,73,1,0,0.0,0.0,1.0,0.0,0.0,1.0
24,90,83,0,0,0.0,1.0,0.0,0.0,1.0,0.0
11,99,89,3,1,1.0,0.0,0.0,0.0,0.0,1.0
24,74,78,3,1,1.0,0.0,0.0,0.0,0.0,1.0
17,73,59,2,0,0.0,0.0,1.0,0.0,1.0,0.0
22,99,92,3,1,0.0,0.0,1.0,0.0,1.0,0.0
21,85,80,3,0,0.0,0.0,1.0,0.0,0.0,1.0
29,83,64,2,1,1.0,0.0,0.0,1.0,0.0,0.0
23,99,61,2,1,0.0,1.0,0.0,0.0,0.0,1.0
14,67,71,0,0,0.0,0.0,1.0,0.0,1.0,0.0
23,98,54,0,0,0.0,0.0,1.0,0.0,1.0,0.0
24,90,52,0,0,0.0,0.0,1.0,0.0,1.0,0.0
14,92,56,1,0,1.0,0.0,0.0,0.0,1.0,0.0
21,85,74,2,1,1.0,0.0,0.0,1.0,0.0,0.0
20,94,99,0,1,0.0,1.0,0.0,0.0,0.0,1.0
26,70,81,0,0,1.0,0.0,0.0,0.0,0.0,1.0
16,78,85,4,0,0.0,0.0,1.0,0.0,1.0,0.0
19,64,59,2,0,0.0,1.0,0.0,0.0,0.0,1.0
23,93,93,1,1,0.0,1.0,0.0,1.0,0.0,0.0
17,98,87,3,1,0.0,1.0,0.0,1.0,0.0,0.0
3,96,62,3,0,1.0,0.0,0.0,1.0,0.0,0.0
32,86,68,1,1,0.0,0.0,1.0,0.0,0.0,1.0
17,86,59,3,0,1.0,0.0,0.0,0.0,0.0,1.0
24,67,53,0,0,0.0,1.0,0.0,0.0,0.0,1.0
16,78,57,1,0,1.0,0.0,0.0,0.0,1.0,0.0
15,86,97,2,0,0.0,1.0,0.0,0.0,0.0,1.0
10,89,88,2,1,1.0,0.0,0.0,1.0,0.0,0.0
